scorevideo	LOG
File:	logXCB8_log.mat

VIDEO	FILE	SET
56879	31:35.97	chase	female	either
56935	31:37.83	attack	female	either
57103	31:43.43	attack	female	either
57709	32:03.63	blue	lateral	display	(left)	either
57829	32:07.63	attack	female	either
57911	32:10.37	chase	female	either
58171	32:19.03	attack	blue	(left)	either
58233	32:21.10	blue	lateral	display	(left)	either
58405	32:26.83	blue	lateral	display	(left)	either
58525	32:30.83	attack	female	either
58631	32:34.37	quiver	at	female	either
58733	32:37.77	chase	female	either
58919	32:43.97	attack	female	either
59265	32:55.50	attack	female	either
59405	33:00.17	attack	female	either
59591	33:06.37	attack	female	either
60387	33:32.90	blue	lateral	display	(left)	either
60599	33:39.97	blue	lateral	display	(left)	either
60771	33:45.70	blue	lateral	display	(left)	either
60921	33:50.70	quiver	at	female	either
60983	33:52.77	lead	swim	either
61675	34:15.83	chase	female	either
61737	34:17.90	attack	female	either
61989	34:26.30	attack	female	either
62199	34:33.30	blue	lateral	display	(left)	either
62323	34:37.43	blue	lateral	display	(left)	either
62415	34:40.50	attack	female	either
62513	34:43.77	chase	female	either
62665	34:48.83	blue	lateral	display	(left)	either
62899	34:56.63	attack	blue	(left)	either
62913	34:57.10	blue	lateral	display	(left)	either
63063	35:02.10	blue	lateral	display	(left)	either
63155	35:05.17	attack	blue	(left)	either
63185	35:06.17	blue	lateral	display	(left)	either
63319	35:10.63	blue	lateral	display	(left)	either
63565	35:18.83	quiver	at	female	either
63655	35:21.83	attack	blue	(left)	either
63987	35:32.90	attack	female	either
64091	35:36.37	blue	lateral	display	(left)	either
64183	35:39.43	attack	blue	(left)	either
64223	35:40.77	attack	blue	(left)	either
64309	35:43.63	blue	lateral	display	(left)	either
64393	35:46.43	blue	lateral	display	(left)	either
64843	36:01.43	blue	lateral	display	(left)	either
65091	36:09.70	attack	female	either
65229	36:14.30	blue	lateral	display	(left)	either
65339	36:17.97	blue	lateral	display	(left)	either
65595	36:26.50	attack	blue	(left)	either
65653	36:28.43	blue	lateral	display	(left)	either
65719	36:30.63	attack	blue	(left)	either
65805	36:33.50	attack	blue	(left)	either
65829	36:34.30	blue	lateral	display	(left)	either
65995	36:39.83	attack	blue	(left)	either
66043	36:41.43	blue	lateral	display	(left)	either
66173	36:45.77	attack	blue	(left)	either
66199	36:46.63	blue	lateral	display	(left)	either
66407	36:53.57	attack	blue	(left)	either
66455	36:55.17	blue	lateral	display	(left)	either
66503	36:56.77	attack	blue	(left)	either
66595	36:59.83	attack	blue	(left)	either
66627	37:00.90	blue	lateral	display	(left)	either
66989	37:12.97	attack	female	either
67423	37:27.43	blue	lateral	display	(left)	either
67635	37:34.50	chase	female	either
67699	37:36.63	attack	female	either
67819	37:40.63	blue	lateral	display	(left)	either
67843	37:41.43	attack	blue	(left)	either
67903	37:43.43	blue	lateral	display	(left)	either
68021	37:47.37	attack	female	either
68035	37:47.83	blue	lateral	display	(left)	either
68509	38:03.63	attack	female	either
68735	38:11.17	quiver	at	female	either
69023	38:20.77	quiver	at	female	either
69715	38:43.83	attack	yellow	(right)	either
69749	38:44.97	chase	female	either
69899	38:49.97	lead	swim	either
69999	38:53.30	quiver	at	female	either
70055	38:55.17	chase	female	either
70105	38:56.83	chase	female	either
70239	39:01.30	chase	female	either
70385	39:06.17	quiver	at	female	either
70589	39:12.97	chase	female	either
70847	39:21.57	attack	female	either
70887	39:22.90	lead	swim	either
71013	39:27.10	quiver	at	female	either
71037	39:27.90	chase	female	either
71187	39:32.90	attack	female	either
71519	39:43.97	lead	swim	either
71575	39:45.83	chase	female	either
71719	39:50.63	attack	blue	(left)	either
71805	39:53.50	attack	blue	(left)	either
72663	40:22.10	blue	lateral	display	(left)	either
72725	40:24.17	attack	blue	(left)	either
73031	40:34.37	blue	lateral	display	(left)	either
73165	40:38.83	chase	female	either
73257	40:41.90	blue	lateral	display	(left)	either
73469	40:48.97	blue	lateral	display	(left)	either
73719	40:57.30	attack	female	either
73885	41:02.83	attack	female	either
74777	41:32.57	attack	blue	(left)	either
75319	41:50.63	attack	female	either
75393	41:53.10	attack	female	either
75425	41:54.17	quiver	at	female	either
75455	41:55.17	attack	female	either
76459	42:28.63	attack	blue	(left)	either
76513	42:30.43	quiver	at	female	either
76527	42:30.90	attack	female	either
76647	42:34.90	chase	female	either
76933	42:44.43	blue	lateral	display	(left)	either
77133	42:51.10	attack	blue	(left)	either
77173	42:52.43	blue	lateral	display	(left)	either
77411	43:00.37	blue	lateral	display	(left)	either
77557	43:05.23	blue	lateral	display	(left)	either
77675	43:09.17	blue	lateral	display	(left)	either
77799	43:13.30	attack	blue	(left)	either
77915	43:17.17	blue	lateral	display	(left)	either
77937	43:17.90	attack	blue	(left)	either
78009	43:20.30	blue	lateral	display	(left)	either
78049	43:21.63	attack	blue	(left)	either
78101	43:23.37	blue	lateral	display	(left)	either
78191	43:26.37	blue	lateral	display	(left)	either
78321	43:30.70	quiver	at	female	either
78593	43:39.77	attack	female	either
79115	43:57.17	quiver	at	female	either
79195	43:59.83	quiver	at	female	either
79617	44:13.90	chase	female	either
79653	44:15.10	chase	female	either
79773	44:19.10	quiver	at	female	either
80127	44:30.90	chase	female	either
80467	44:42.23	attack	female	either
80517	44:43.90	quiver	at	female	either
80741	44:51.37	quiver	at	female	either
80923	44:57.43	chase	female	either
81103	45:03.43	attack	blue	(left)	either
82033	45:34.43	blue	lateral	display	(left)	either
82195	45:39.83	attack	female	either
82355	45:45.17	quiver	at	female	either
82431	45:47.70	attack	female	either
82505	45:50.17	attack	female	either
82763	45:58.77	blue	lateral	display	(left)	either
82873	46:02.43	blue	lateral	display	(left)	either
82957	46:05.23	blue	lateral	display	(left)	either
82983	46:06.10	attack	blue	(left)	either
83027	46:07.57	blue	lateral	display	(left)	either
83671	46:29.03	blue	lateral	display	(left)	either
83931	46:37.70	chase	female	either
84245	46:48.17	attack	female	either
85543	47:31.43	attack	female	either
86463	48:02.10	attack	female	either
86625	48:07.50	quiver	at	female	either
86975	48:19.17	attack	female	either
87317	48:30.57	attack	female	either
87423	48:34.10	attack	female	either
87537	48:37.90	blue	lateral	display	(left)	either
87633	48:41.10	blue	lateral	display	(left)	either
87733	48:44.43	attack	blue	(left)	either
88217	49:00.57	attack	female	either
88253	49:01.77	quiver	at	female	either
89427	49:40.90	lead	swim	either
89557	49:45.23	lead	swim	either
89681	49:49.37	quiver	at	female	either
90651	50:21.70	attack	female	either
90845	50:28.17	attack	female	either
90981	50:32.70	attack	female	either
91041	50:34.70	blue	lateral	display	(left)	either
92169	51:12.30	attack	female	either
92343	51:18.10	attack	female	either
92527	51:24.23	attack	female	either
93287	51:49.57	attack	female	either
93345	51:51.50	attack	female	either
93719	52:03.97	attack	female	either
94911	52:43.70	flee	from	male	either
95777	53:12.57	attack	female	either
96303	53:30.10	attack	female	either
97291	54:03.03	quiver	at	female	either
97975	54:25.83	attack	female	either
98153	54:31.77	quiver	at	female	either
98265	54:35.50	quiver	at	female	either
100509	55:50.30	attack	female	either
101263	56:15.43	attack	female	either
102167	56:45.57	attack	female	either
102399	56:53.30	flee	from	male	either
103929	57:44.30	attack	female	either
104865	58:15.50	attack	female	either
104899	58:16.63	attack	female	either
105215	58:27.17	quiver	at	female	either
105507	58:36.90	attack	female	either
105573	58:39.10	attack	female	either
106017	58:53.90	lead	swim	either
106249	59:01.63	quiver	at	female	either
106379	59:05.97	quiver	at	female	either
------------------------------------------

NOTES
------------------------------------------
------------------------------------------

MARKS
------------------------------------------
frame	time(min:sec)	mark	name
------------------------------------------
	1	0:00.03	video	start
171090	95:03.00	video	end
------------------------------------------
