scorevideo	LOG
File:	logXCB12_log.mat

VIDEO	FILE	SET
69083	38:22.77	attack	blue	(left)	either
69171	38:25.70	attack	blue	(left)	either
69225	38:27.50	blue	lateral	display	(left)	either
69275	38:29.17	attack	blue	(left)	either
69307	38:30.23	attack	blue	(left)	either
69369	38:32.30	blue	lateral	display	(left)	either
69433	38:34.43	blue	lateral	display	(left)	either
69461	38:35.37	attack	blue	(left)	either
69483	38:36.10	blue	lateral	display	(left)	either
69573	38:39.10	quiver	at	female	either
69621	38:40.70	attack	female	either
69687	38:42.90	chase	female	either
69749	38:44.97	attack	female	either
69819	38:47.30	lead	swim	either
69969	38:52.30	blue	lateral	display	(left)	either
70029	38:54.30	attack	blue	(left)	either
70069	38:55.63	blue	lateral	display	(left)	either
70289	39:02.97	blue	lateral	display	(left)	either
70383	39:06.10	chase	female	either
70617	39:13.90	lead	swim	either
70671	39:15.70	attack	female	either
70783	39:19.43	blue	lateral	display	(left)	either
70941	39:24.70	blue	lateral	display	(left)	either
71019	39:27.30	attack	blue	(left)	either
71077	39:29.23	attack	blue	(left)	either
71115	39:30.50	blue	lateral	display	(left)	either
71215	39:33.83	blue	lateral	display	(left)	either
71301	39:36.70	attack	blue	(left)	either
71369	39:38.97	blue	lateral	display	(left)	either
71405	39:40.17	attack	blue	(left)	either
71435	39:41.17	attack	blue	(left)	either
71529	39:44.30	chase	female	either
71645	39:48.17	attack	blue	(left)	either
71753	39:51.77	blue	lateral	display	(left)	either
71909	39:56.97	blue	lateral	display	(left)	either
71963	39:58.77	attack	blue	(left)	either
72025	40:00.83	blue	lateral	display	(left)	either
72127	40:04.23	attack	blue	(left)	either
72193	40:06.43	attack	blue	(left)	either
72207	40:06.90	attack	blue	(left)	either
72233	40:07.77	blue	lateral	display	(left)	either
72301	40:10.03	attack	blue	(left)	either
72355	40:11.83	attack	blue	(left)	either
72377	40:12.57	attack	blue	(left)	either
72409	40:13.63	blue	lateral	display	(left)	either
72551	40:18.37	blue	lateral	display	(left)	either
72667	40:22.23	attack	blue	(left)	either
72673	40:22.43	attack	blue	(left)	either
72699	40:23.30	attack	blue	(left)	either
72735	40:24.50	attack	blue	(left)	either
73221	40:40.70	blue	lateral	display	(left)	either
73297	40:43.23	blue	lateral	display	(left)	either
73763	40:58.77	attack	blue	(left)	either
73799	40:59.97	attack	blue	(left)	either
73831	41:01.03	blue	lateral	display	(left)	either
73913	41:03.77	attack	blue	(left)	either
73967	41:05.57	attack	blue	(left)	either
74101	41:10.03	attack	female	either
74403	41:20.10	quiver	at	female	either
74863	41:35.43	blue	lateral	display	(left)	either
75055	41:41.83	attack	female	either
75121	41:44.03	attack	blue	(left)	either
75165	41:45.50	blue	lateral	display	(left)	either
75249	41:48.30	attack	blue	(left)	either
75403	41:53.43	attack	blue	(left)	either
75487	41:56.23	attack	blue	(left)	either
75507	41:56.90	blue	lateral	display	(left)	either
75601	42:00.03	attack	blue	(left)	either
75703	42:03.43	attack	blue	(left)	either
75731	42:04.37	blue	lateral	display	(left)	either
75851	42:08.37	attack	blue	(left)	either
75909	42:10.30	blue	lateral	display	(left)	either
81077	45:02.57	quiver	at	female	either
85045	47:14.83	attack	female	either
86865	48:15.50	attack	blue	(left)	either
86883	48:16.10	blue	lateral	display	(left)	either
86975	48:19.17	attack	blue	(left)	either
87117	48:23.90	attack	blue	(left)	either
87151	48:25.03	blue	lateral	display	(left)	either
87195	48:26.50	blue	lateral	display	(left)	either
87925	48:50.83	blue	lateral	display	(left)	either
88025	48:54.17	blue	lateral	display	(left)	either
88117	48:57.23	attack	blue	(left)	either
88171	48:59.03	attack	blue	(left)	either
88195	48:59.83	blue	lateral	display	(left)	either
88403	49:06.77	attack	blue	(left)	either
88503	49:10.10	blue	lateral	display	(left)	either
88571	49:12.37	attack	blue	(left)	either
88641	49:14.70	blue	lateral	display	(left)	either
88753	49:18.43	attack	blue	(left)	either
88781	49:19.37	blue	lateral	display	(left)	either
89193	49:33.10	blue	lateral	display	(left)	either
91599	50:53.30	chase	female	either
101309	56:16.97	quiver	at	female	either
101499	56:23.30	blue	lateral	display	(left)	either
101623	56:27.43	attack	blue	(left)	either
101697	56:29.90	attack	blue	(left)	either
101749	56:31.63	blue	lateral	display	(left)	either
101827	56:34.23	attack	yellow	(right)	either
102097	56:43.23	attack	blue	(left)	either
102119	56:43.97	blue	lateral	display	(left)	either
102939	57:11.30	attack	female	either
103419	57:27.30	attack	female	either
105245	58:28.17	quiver	at	female	either
105431	58:34.37	blue	lateral	display	(left)	either
107579	59:45.97	blue	lateral	display	(left)	either
107775	59:52.50	blue	lateral	display	(left)	either
107893	59:56.43	blue	lateral	display	(left)	either
107925	59:57.50	attack	blue	(left)	either
107977	59:59.23	blue	lateral	display	(left)	either
------------------------------------------

NOTES
------------------------------------------
------------------------------------------

MARKS
------------------------------------------
frame	time(min:sec)	mark	name
------------------------------------------
	1	0:00.03	video	start
125100	69:30.00	video	end
------------------------------------------
