scorevideo	LOG
File:	logXCB10_log.mat

VIDEO	FILE	SET
Videotype:	AVI
Directory:	F:\Roya\NEW	XCB	cohort\
Video	file	set:
	XCB10	Yellow	082117	1-116730
Play	duration	(min):	64.850
Frames/sec	of	files:	30
No.	of	subjects:	2

COMMAND	SET	AND	SETTINGS
-------------------------------
start	stop	subject	description
-------------------------------
92265	51:15.50	attack	yellow	(right)	either
92339	51:17.97	yellow	lateral	display	(right)	either
92405	51:20.17	attack	yellow	(right)	either
92479	51:22.63	yellow	lateral	display	(right)	either
92599	51:26.63	attack	yellow	(right)	either
92661	51:28.70	yellow	lateral	display	(right)	either
92675	51:29.17	attack	yellow	(right)	either
92719	51:30.63	yellow	lateral	display	(right)	either
92847	51:34.90	attack	yellow	(right)	either
92873	51:35.77	attack	yellow	(right)	either
92919	51:37.30	attack	yellow	(right)	either
92995	51:39.83	attack	yellow	(right)	either
93071	51:42.37	attack	yellow	(right)	either
93113	51:43.77	yellow	lateral	display	(right)	either
93213	51:47.10	attack	yellow	(right)	either
93283	51:49.43	yellow	lateral	display	(right)	either
93325	51:50.83	attack	yellow	(right)	either
93399	51:53.30	attack	yellow	(right)	either
93461	51:55.37	yellow	lateral	display	(right)	either
93545	51:58.17	attack	yellow	(right)	either
93575	51:59.17	attack	yellow	(right)	either
93607	52:00.23	attack	yellow	(right)	either
93651	52:01.70	attack	female	either
93767	52:05.57	chase	female	either
93845	52:08.17	attack	female	either
94165	52:18.83	attack	female	either
94189	52:19.63	attack	female	either
94215	52:20.50	attack	female	either
94249	52:21.63	chase	female	either
94317	52:23.90	yellow	lateral	display	(right)	either
94517	52:30.57	chase	female	either
95185	52:52.83	yellow	lateral	display	(right)	either
95275	52:55.83	yellow	lateral	display	(right)	either
95355	52:58.50	yellow	lateral	display	(right)	either
95423	53:00.77	attack	yellow	(right)	either
95481	53:02.70	yellow	lateral	display	(right)	either
95511	53:03.70	attack	yellow	(right)	either
95561	53:05.37	attack	yellow	(right)	either
95587	53:06.23	attack	yellow	(right)	either
95643	53:08.10	yellow	lateral	display	(right)	either
95821	53:14.03	attack	yellow	(right)	either
95937	53:17.90	yellow	lateral	display	(right)	either
95991	53:19.70	attack	yellow	(right)	either
96049	53:21.63	attack	yellow	(right)	either
96093	53:23.10	attack	yellow	(right)	either
96149	53:24.97	yellow	lateral	display	(right)	either
96257	53:28.57	attack	yellow	(right)	either
96319	53:30.63	attack	yellow	(right)	either
96365	53:32.17	yellow	lateral	display	(right)	either
96465	53:35.50	attack	yellow	(right)	either
96497	53:36.57	attack	yellow	(right)	either
96571	53:39.03	yellow	lateral	display	(right)	either
96633	53:41.10	attack	yellow	(right)	either
96687	53:42.90	yellow	lateral	display	(right)	either
96759	53:45.30	attack	yellow	(right)	either
96825	53:47.50	yellow	lateral	display	(right)	either
96961	53:52.03	attack	female	either
97009	53:53.63	attack	female	either
97119	53:57.30	yellow	lateral	display	(right)	either
97273	54:02.43	attack	yellow	(right)	either
97399	54:06.63	attack	yellow	(right)	either
97427	54:07.57	attack	yellow	(right)	either
97489	54:09.63	yellow	lateral	display	(right)	either
97551	54:11.70	attack	yellow	(right)	either
97645	54:14.83	yellow	lateral	display	(right)	either
97715	54:17.17	attack	yellow	(right)	either
97755	54:18.50	yellow	lateral	display	(right)	either
97791	54:19.70	attack	yellow	(right)	either
97907	54:23.57	attack	yellow	(right)	either
97941	54:24.70	yellow	lateral	display	(right)	either
97977	54:25.90	attack	yellow	(right)	either
98035	54:27.83	yellow	lateral	display	(right)	either
98133	54:31.10	attack	yellow	(right)	either
98175	54:32.50	yellow	lateral	display	(right)	either
98213	54:33.77	attack	yellow	(right)	either
98249	54:34.97	attack	yellow	(right)	either
98285	54:36.17	attack	yellow	(right)	either
98325	54:37.50	yellow	lateral	display	(right)	either
99293	55:09.77	quiver	at	female	either
99931	55:31.03	quiver	at	female	either
99957	55:31.90	chase	female	either
100093	55:36.43	attack	blue	(left)	either
100419	55:47.30	quiver	at	female	either
100597	55:53.23	quiver	at	female	either
100741	55:58.03	yellow	lateral	display	(right)	either
100843	56:01.43	attack	yellow	(right)	either
100921	56:04.03	yellow	lateral	display	(right)	either
100975	56:05.83	attack	yellow	(right)	either
101047	56:08.23	yellow	lateral	display	(right)	either
101157	56:11.90	attack	yellow	(right)	either
101219	56:13.97	yellow	lateral	display	(right)	either
101259	56:15.30	attack	yellow	(right)	either
101295	56:16.50	attack	yellow	(right)	either
101329	56:17.63	attack	yellow	(right)	either
101381	56:19.37	yellow	lateral	display	(right)	either
101395	56:19.83	attack	yellow	(right)	either
101453	56:21.77	yellow	lateral	display	(right)	either
101663	56:28.77	yellow	lateral	display	(right)	either
101767	56:32.23	attack	yellow	(right)	either
101855	56:35.17	yellow	lateral	display	(right)	either
101877	56:35.90	attack	yellow	(right)	either
101917	56:37.23	yellow	lateral	display	(right)	either
101967	56:38.90	attack	yellow	(right)	either
102005	56:40.17	yellow	lateral	display	(right)	either
102115	56:43.83	attack	yellow	(right)	either
102169	56:45.63	yellow	lateral	display	(right)	either
102271	56:49.03	attack	yellow	(right)	either
102351	56:51.70	attack	yellow	(right)	either
102405	56:53.50	yellow	lateral	display	(right)	either
102505	56:56.83	attack	yellow	(right)	either
102527	56:57.57	yellow	lateral	display	(right)	either
102665	57:02.17	attack	yellow	(right)	either
102705	57:03.50	yellow	lateral	display	(right)	either
102757	57:05.23	attack	yellow	(right)	either
102797	57:06.57	attack	yellow	(right)	either
102871	57:09.03	yellow	lateral	display	(right)	either
103013	57:13.77	yellow	lateral	display	(right)	either
103059	57:15.30	chase	female	either
103111	57:17.03	quiver	at	female	either
103273	57:22.43	attack	female	either
103309	57:23.63	attack	yellow	(right)	either
103351	57:25.03	yellow	lateral	display	(right)	either
103387	57:26.23	attack	yellow	(right)	either
103425	57:27.50	attack	yellow	(right)	either
103461	57:28.70	attack	yellow	(right)	either
103493	57:29.77	yellow	lateral	display	(right)	either
103615	57:33.83	chase	female	either
103723	57:37.43	attack	yellow	(right)	either
103765	57:38.83	yellow	lateral	display	(right)	either
103903	57:43.43	yellow	lateral	display	(right)	either
104013	57:47.10	attack	yellow	(right)	either
104185	57:52.83	yellow	lateral	display	(right)	either
104391	57:59.70	attack	yellow	(right)	either
104433	58:01.10	yellow	lateral	display	(right)	either
104503	58:03.43	attack	yellow	(right)	either
104561	58:05.37	attack	yellow	(right)	either
104591	58:06.37	yellow	lateral	display	(right)	either
105361	58:32.03	attack	female	either
105485	58:36.17	blue	lateral	display	(left)	either
105555	58:38.50	chase	female	either
105929	58:50.97	chase	female	either
106095	58:56.50	quiver	at	female	either
106139	58:57.97	chase	female	either
106267	59:02.23	yellow	lateral	display	(right)	either
106849	59:21.63	yellow	lateral	display	(right)	either
107019	59:27.30	yellow	lateral	display	(right)	either
107069	59:28.97	attack	yellow	(right)	either
107115	59:30.50	yellow	lateral	display	(right)	either
107183	59:32.77	attack	yellow	(right)	either
107249	59:34.97	attack	yellow	(right)	either
107273	59:35.77	yellow	lateral	display	(right)	either
107343	59:38.10	attack	yellow	(right)	either
107397	59:39.90	yellow	lateral	display	(right)	either
107491	59:43.03	chase	female	either
107893	59:56.43	blue	lateral	display	(left)	either
------------------------------------------

NOTES
------------------------------------------
------------------------------------------

MARKS
------------------------------------------
frame	time(min:sec)	mark	name
------------------------------------------
	1	0:00.03	video	start
116730	64:51.00	video	end
------------------------------------------
