scorevideo	LOG
File:	logXCB16_log.mat

VIDEO	FILE	SET
69931	38:51.03	quiver	at	female	either
69983	38:52.77	attack	female	either
70397	39:06.57	attack	female	either
70441	39:08.03	quiver	at	female	either
70467	39:08.90	chase	female	either
70529	39:10.97	attack	female	either
71079	39:29.30	attack	female	either
71161	39:32.03	attack	blue	(left)	either
72361	40:12.03	attack	female	either
72931	40:31.03	attack	female	either
72959	40:31.97	attack	female	either
73907	41:03.57	quiver	at	female	either
74145	41:11.50	yellow	lateral	display	(right)	either
74247	41:14.90	attack	female	either
74459	41:21.97	attack	female	either
74571	41:25.70	attack	female	either
74597	41:26.57	chase	female	either
74691	41:29.70	attack	female	either
74749	41:31.63	chase	female	either
75051	41:41.70	attack	female	either
75191	41:46.37	chase	female	either
75413	41:53.77	attack	female	either
75637	42:01.23	lead	swim	either
75775	42:05.83	attack	female	either
75881	42:09.37	attack	female	either
75921	42:10.70	attack	female	either
76107	42:16.90	chase	female	either
76289	42:22.97	attack	female	either
76537	42:31.23	lead	swim	either
76779	42:39.30	attack	female	either
77435	43:01.17	attack	blue	(left)	either
78049	43:21.63	quiver	at	female	either
78587	43:39.57	attack	female	either
78685	43:42.83	attack	female	either
78727	43:44.23	chase	female	either
78789	43:46.30	attack	female	either
78881	43:49.37	attack	female	either
78929	43:50.97	attack	female	either
78977	43:52.57	chase	female	either
79091	43:56.37	attack	female	either
79193	43:59.77	chase	female	either
79335	44:04.50	attack	female	either
80207	44:33.57	quiver	at	female	either
80419	44:40.63	attack	female	either
80617	44:47.23	attack	female	either
80687	44:49.57	quiver	at	female	either
80941	44:58.03	chase	female	either
81759	45:25.30	quiver	at	female	either
81811	45:27.03	lead	swim	either
81847	45:28.23	attack	female	either
81909	45:30.30	attack	female	either
82069	45:35.63	attack	female	either
82553	45:51.77	chase	female	either
82619	45:53.97	attack	female	either
82667	45:55.57	attack	female	either
82981	46:06.03	attack	female	either
83067	46:08.90	quiver	at	female	either
83105	46:10.17	attack	yellow	(right)	either
84545	46:58.17	quiver	at	female	either
84589	46:59.63	attack	female	either
84647	47:01.57	chase	female	either
85675	47:35.83	attack	female	either
85787	47:39.57	attack	female	either
85831	47:41.03	attack	female	either
86171	47:52.37	chase	female	either
86801	48:13.37	quiver	at	female	either
86843	48:14.77	pot	entry	either
86861	48:15.37	pot	exit	either
86969	48:18.97	chase	female	either
87085	48:22.83	attack	female	either
87319	48:30.63	lead	swim	either
87389	48:32.97	attack	female	either
87533	48:37.77	quiver	at	female	either
87571	48:39.03	chase	female	either
87785	48:46.17	attack	female	either
87979	48:52.63	chase	female	either
88083	48:56.10	attack	female	either
88129	48:57.63	chase	female	either
88373	49:05.77	attack	female	either
88673	49:15.77	quiver	at	female	either
88703	49:16.77	attack	female	either
88725	49:17.50	chase	female	either
88821	49:20.70	attack	female	either
88893	49:23.10	chase	female	either
88943	49:24.77	attack	female	either
89453	49:41.77	attack	female	either
89763	49:52.10	chase	female	either
90293	50:09.77	attack	female	either
90683	50:22.77	quiver	at	female	either
90773	50:25.77	quiver	at	female	either
90891	50:29.70	attack	female	either
91351	50:45.03	chase	female	either
91427	50:47.57	attack	female	either
91591	50:53.03	quiver	at	female	either
92131	51:11.03	chase	female	either
92355	51:18.50	attack	female	either
93297	51:49.90	quiver	at	female	either
94073	52:15.77	blue	lateral	display	(left)	either
94113	52:17.10	attack	female	either
94399	52:26.63	attack	female	either
94653	52:35.10	attack	female	either
97357	54:05.23	attack	female	either
98197	54:33.23	attack	female	either
98543	54:44.77	quiver	at	female	either
98633	54:47.77	attack	female	either
98981	54:59.37	chase	female	either
99037	55:01.23	blue	lateral	display	(left)	either
99421	55:14.03	attack	blue	(left)	either
99565	55:18.83	lead	swim	either
99607	55:20.23	pot	entry	either
99679	55:22.63	pot	exit	either
100309	55:43.63	attack	female	either
100947	56:04.90	chase	female	either
101579	56:25.97	quiver	at	female	either
101767	56:32.23	lead	swim	either
101995	56:39.83	chase	female	either
102739	57:04.63	attack	female	either
103589	57:32.97	attack	female	either
103997	57:46.57	chase	female	either
104191	57:53.03	chase	female	either
106465	59:08.83	chase	female	either
106507	59:10.23	attack	female	either
107165	59:32.17	attack	female	either
107449	59:41.63	attack	female	either
107475	59:42.50	attack	female	either
107757	59:51.90	attack	female	either
------------------------------------------

NOTES
------------------------------------------
------------------------------------------

MARKS
------------------------------------------
frame	time(min:sec)	mark	name
------------------------------------------
	1	0:00.03	video	start
149235	82:54.50	video	end
------------------------------------------
